,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
55,22020,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,PRRollMan,Offensive,0.458,26,0.222,1.095,0.575,0.0,0.048,0.0,0.0,0.548,0.575,42,46,23,40,17
56,22020,203476,Gorgui Dieng,1610612763,MEM,Memphis Grizzlies,PRRollMan,Offensive,0.958,22,0.193,1.517,0.609,0.207,0.0,0.207,0.0,0.69,0.739,29,44,14,23,9
57,22020,1626149,Montrezl Harrell,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.813,36,0.085,1.294,0.615,0.235,0.088,0.235,0.088,0.618,0.615,34,44,16,26,10
58,22020,201568,Danilo Gallinari,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.986,23,0.11,1.593,0.571,0.222,0.074,0.185,0.074,0.593,0.81,27,43,12,21,9
59,22020,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.722,28,0.211,1.235,0.679,0.118,0.088,0.118,0.029,0.647,0.679,34,42,19,28,9
60,22020,2730,Dwight Howard,1610612755,PHI,Philadelphia 76ers,PRRollMan,Offensive,0.566,35,0.155,1.135,0.64,0.243,0.081,0.243,0.0,0.622,0.64,37,42,16,25,9
61,22020,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,PRRollMan,Offensive,0.566,31,0.081,1.135,0.37,0.297,0.027,0.189,0.054,0.514,0.463,37,42,10,27,17
62,22020,1626163,Frank Kaminsky,1610612756,PHX,Phoenix Suns,PRRollMan,Offensive,0.5,26,0.205,1.105,0.531,0.105,0.079,0.105,0.026,0.5,0.594,38,42,17,32,15
63,22020,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.431,14,0.173,1.077,0.414,0.231,0.077,0.231,0.051,0.487,0.483,39,42,12,29,17
64,22020,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.167,30,0.072,0.911,0.39,0.089,0.022,0.089,0.022,0.422,0.427,45,41,16,41,25
