,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
72,22020,200752,Rudy Gay,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.362,26,0.066,0.85,0.368,0.15,0.0,0.15,0.1,0.4,0.368,20,17,7,19,12
73,22020,203210,JaMychal Green,1610612743,DEN,Denver Nuggets,Postup,Offensive,0.19,25,0.105,0.739,0.438,0.087,0.217,0.043,0.0,0.391,0.438,23,17,7,16,9
74,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,Postup,Offensive,0.771,34,0.02,1.067,0.5,0.133,0.0,0.133,0.067,0.533,0.5,15,16,7,14,7
75,22020,1630256,Jae'Sean Tate,1610612745,HOU,Houston Rockets,Postup,Offensive,0.524,33,0.056,0.941,0.636,0.118,0.294,0.118,0.059,0.471,0.636,17,16,7,11,4
76,22020,203994,Jusuf Nurkic,1610612757,POR,Portland Trail Blazers,Postup,Offensive,0.133,12,0.165,0.696,0.412,0.043,0.217,0.043,0.0,0.348,0.412,23,16,7,17,10
77,22020,202357,Nemanja Bjelica,1610612758,SAC,Sacramento Kings,Postup,Offensive,1.0,17,0.073,1.5,0.714,0.5,0.0,0.5,0.2,0.8,0.714,10,15,5,7,2
78,22020,1630167,Obi Toppin,1610612752,NYK,New York Knicks,Postup,Offensive,0.33,26,0.144,0.833,0.4,0.111,0.056,0.111,0.0,0.444,0.4,18,15,6,15,9
79,22020,1626163,Frank Kaminsky,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.25,26,0.103,0.789,0.357,0.211,0.053,0.158,0.0,0.474,0.357,19,15,5,14,9
80,22020,201145,Jeff Green,1610612751,BKN,Brooklyn Nets,Postup,Offensive,0.99,33,0.037,1.4,0.667,0.1,0.0,0.1,0.0,0.7,0.667,10,14,6,9,3
81,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,Postup,Offensive,0.781,19,0.096,1.077,0.5,0.231,0.077,0.231,0.077,0.538,0.5,13,14,5,10,5
82,22020,1626174,Christian Wood,1610612745,HOU,Houston Rockets,Postup,Offensive,0.314,17,0.052,0.824,0.308,0.294,0.0,0.294,0.059,0.412,0.308,17,14,4,13,9
