,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
125,22020,1628367,Josh Jackson,1610612765,DET,Detroit Pistons,Cut,Offensive,0.842,32,0.035,1.471,0.786,0.118,0.059,0.118,0.0,0.765,0.786,17,25,11,14,3
126,22020,1627774,Jake Layman,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.694,23,0.134,1.389,0.688,0.167,0.0,0.167,0.056,0.722,0.688,18,25,11,16,5
127,22020,201188,Marc Gasol,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.493,35,0.112,1.25,0.533,0.3,0.0,0.3,0.05,0.65,0.533,20,25,8,15,7
128,22020,1629628,RJ Barrett,1610612752,NYK,New York Knicks,Cut,Offensive,0.106,36,0.04,0.962,0.5,0.154,0.038,0.154,0.038,0.5,0.5,26,25,11,22,11
129,22020,203471,Dennis Schroder,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.949,32,0.03,1.6,0.786,0.067,0.0,0.067,0.0,0.8,0.786,15,24,11,14,3
130,22020,203200,Justin Holiday,1610612754,IND,Indiana Pacers,Cut,Offensive,0.299,33,0.065,1.143,0.588,0.143,0.095,0.143,0.048,0.571,0.588,21,24,10,17,7
131,22020,1628978,Donte DiVincenzo,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.217,35,0.057,1.091,0.571,0.0,0.045,0.0,0.0,0.545,0.571,22,24,12,21,9
132,22020,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.217,35,0.036,1.091,0.579,0.091,0.091,0.091,0.045,0.545,0.579,22,24,11,19,8
133,22020,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.217,32,0.065,1.091,0.625,0.273,0.136,0.273,0.136,0.591,0.625,22,24,10,16,6
134,22020,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.537,35,0.027,1.278,0.692,0.167,0.167,0.167,0.056,0.611,0.692,18,23,9,13,4
135,22020,1628408,PJ Dozier,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.315,20,0.132,1.15,0.55,0.15,0.0,0.15,0.15,0.55,0.55,20,23,11,20,9
136,22020,1627827,Dorian Finney-Smith,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.926,24,0.073,1.571,0.786,0.0,0.0,0.0,0.0,0.786,0.786,14,22,11,14,3
137,22020,203109,Jae Crowder,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.831,31,0.049,1.467,0.846,0.0,0.133,0.0,0.0,0.733,0.846,15,22,11,13,2
138,22020,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.831,33,0.034,1.467,0.75,0.2,0.067,0.2,0.067,0.733,0.75,15,22,9,12,3
139,22020,1626153,Delon Wright,1610612765,DET,Detroit Pistons,Cut,Offensive,0.831,29,0.049,1.467,0.846,0.0,0.133,0.0,0.0,0.733,0.846,15,22,11,13,2
140,22020,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.667,27,0.066,1.375,0.643,0.125,0.0,0.125,0.0,0.688,0.643,16,22,9,14,5
141,22020,203210,JaMychal Green,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.442,25,0.082,1.222,0.667,0.056,0.111,0.056,0.0,0.611,0.667,18,22,10,15,5
142,22020,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.079,15,0.075,0.917,0.438,0.208,0.125,0.167,0.0,0.5,0.438,24,22,7,16,9
143,22020,1630192,Zeke Nnaji,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.958,22,0.194,1.615,0.8,0.308,0.0,0.308,0.077,0.769,0.8,13,21,8,10,2
144,22020,1629617,Reggie Perry,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.888,14,0.215,1.5,0.727,0.214,0.071,0.214,0.071,0.714,0.727,14,21,8,11,3
145,22020,1629639,Tyler Herro,1610612748,MIA,Miami Heat,Cut,Offensive,0.712,24,0.036,1.4,0.75,0.2,0.067,0.2,0.067,0.733,0.75,15,21,9,12,3
146,22020,1629134,Kendrick Nunn,1610612748,MIA,Miami Heat,Cut,Offensive,0.593,27,0.042,1.313,0.643,0.125,0.063,0.063,0.063,0.625,0.643,16,21,9,14,5
147,22020,1629633,Jarrett Culver,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.468,18,0.108,1.235,0.643,0.118,0.059,0.059,0.0,0.647,0.643,17,21,9,14,5
148,22020,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.347,32,0.066,1.167,0.533,0.167,0.056,0.111,0.056,0.556,0.533,18,21,8,15,7
149,22020,1630167,Obi Toppin,1610612752,NYK,New York Knicks,Cut,Offensive,0.986,26,0.088,1.818,0.909,0.091,0.0,0.091,0.091,0.909,0.909,11,20,10,11,1
150,22020,1627863,Danuel House Jr.,1610612745,HOU,Houston Rockets,Cut,Offensive,0.756,22,0.064,1.429,0.727,0.143,0.071,0.143,0.0,0.714,0.727,14,20,8,11,3
151,22020,203490,Otto Porter Jr.,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.37,16,0.099,1.176,0.667,0.0,0.118,0.0,0.0,0.588,0.667,17,20,10,15,5
152,22020,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.126,28,0.051,1.0,0.5,0.15,0.1,0.15,0.05,0.5,0.5,20,20,8,16,8
153,22020,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.126,19,0.241,1.0,0.444,0.1,0.0,0.1,0.0,0.5,0.444,20,20,8,18,10
154,22020,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,Cut,Offensive,0.991,33,0.012,1.9,1.0,0.3,0.1,0.3,0.1,0.9,1.0,10,19,7,7,0
155,22020,201144,Mike Conley,1610612762,UTA,Utah Jazz,Cut,Offensive,0.935,28,0.027,1.583,0.8,0.167,0.0,0.083,0.0,0.833,0.8,12,19,8,10,2
156,22020,1627763,Malcolm Brogdon,1610612754,IND,Indiana Pacers,Cut,Offensive,0.176,32,0.026,1.056,0.471,0.111,0.0,0.111,0.056,0.5,0.471,18,19,8,17,9
157,22020,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.065,29,0.127,0.864,0.389,0.182,0.091,0.182,0.091,0.409,0.389,22,19,7,18,11
158,22020,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.69,29,0.07,1.385,0.75,0.0,0.077,0.0,0.0,0.692,0.75,13,18,9,12,3
159,22020,203488,Mike Muscala,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.544,32,0.051,1.286,0.692,0.0,0.071,0.0,0.0,0.643,0.692,14,18,9,13,4
160,22020,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.277,13,0.341,1.133,0.571,0.133,0.0,0.133,0.067,0.533,0.571,15,17,8,14,6
161,22020,1628989,Kevin Huerter,1610612737,ATL,Atlanta Hawks,Cut,Offensive,0.126,35,0.041,1.0,0.471,0.056,0.0,0.056,0.0,0.5,0.471,18,18,8,17,9
162,22020,1629651,Nicolas Claxton,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.981,4,0.37,1.7,0.8,0.1,0.0,0.1,0.1,0.8,0.8,10,17,8,10,2
163,22020,1630166,Deni Avdija,1610612764,WAS,Washington Wizards,Cut,Offensive,0.579,29,0.07,1.308,0.615,0.077,0.0,0.077,0.077,0.615,0.615,13,17,8,13,5
164,22020,1627936,Alex Caruso,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.282,29,0.082,1.133,0.636,0.2,0.133,0.2,0.067,0.6,0.636,15,17,7,11,4
165,22020,1628382,Justin Jackson,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.949,23,0.059,1.6,1.0,0.0,0.2,0.0,0.0,0.8,1.0,10,16,8,8,0
166,22020,1628396,Tony Bradley,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.805,12,0.262,1.455,0.727,0.091,0.0,0.091,0.091,0.727,0.727,11,16,8,11,3
167,22020,201949,James Johnson,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.805,26,0.064,1.455,0.875,0.091,0.182,0.091,0.0,0.727,0.875,11,16,7,8,1
168,22020,1629611,Terance Mann,1610612746,LAC,LA Clippers,Cut,Offensive,0.626,34,0.075,1.333,0.636,0.083,0.0,0.083,0.0,0.667,0.636,12,16,7,11,4
169,22020,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,Cut,Offensive,0.626,19,0.04,1.333,0.857,0.25,0.25,0.25,0.083,0.667,0.857,12,16,6,7,1
170,22020,1627761,DeAndre' Bembry,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.626,25,0.109,1.333,0.727,0.083,0.0,0.083,0.0,0.667,0.727,12,16,8,11,3
171,22020,202357,Nemanja Bjelica,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.626,17,0.088,1.333,0.727,0.0,0.083,0.0,0.0,0.667,0.727,12,16,8,11,3
172,22020,1630205,Lamar Stevens,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.299,24,0.114,1.143,0.75,0.286,0.214,0.286,0.071,0.643,0.75,14,16,6,8,2
173,22020,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.299,32,0.016,1.143,0.545,0.143,0.071,0.143,0.0,0.571,0.545,14,16,6,11,5
174,22020,2738,Andre Iguodala,1610612748,MIA,Miami Heat,Cut,Offensive,0.194,33,0.082,1.067,0.583,0.133,0.067,0.133,0.0,0.6,0.583,15,16,7,12,5
